date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:52:02	39972/39972	---M-Z	200	added ('OK')	text/html	etag:%229c24-6349d15d20943-gzip%22	https://www.kalamacademy.org/?p=13966	D:/college-project/kalamClone/www.kalamacademy.org/indexee82.html	(from https://www.kalamacademy.org/bpo-call-center-telecaller-jobs-in-ranchi/)
23:52:02	2810/2810	---M--	200	added ('OK')	text/xml	date:Sat,%2002%20Aug%202025%2018:22:01%20GMT	https://www.kalamacademy.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.kalamacademy.org%2Fbpo-call-center-telecaller-jobs-in-ranchi%2F&format=xml	D:/college-project/kalamClone/www.kalamacademy.org/wp-json/oembed/1.0/embeddb75	(from https://www.kalamacademy.org/bpo-call-center-telecaller-jobs-in-ranchi/)
23:52:02	19195/19195	---M--	200	added ('OK')	image/jpeg	etag:%224afb-6246f2e2412c9%22	https://www.kalamacademy.org/wp-content/uploads/2024/10/Tele-caller-Job-in-Ranchi.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2024/10/Tele-caller-Job-in-Ranchi.jpg	(from https://www.kalamacademy.org/bpo-call-center-telecaller-jobs-in-ranchi/)
23:52:03	37187/37187	---M--	200	added ('OK')	text/javascript	etag:%229143-63a5518b27d59%22	https://www.kalamacademy.org/wp-content/plugins/elementskit-lite/widgets/init/assets/js/goodshare.min.js?ver=3.5.5	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/plugins/elementskit-lite/widgets/init/assets/js/goodshare.mina25a.js	(from https://www.kalamacademy.org/bpo-call-center-telecaller-jobs-in-ranchi/)
23:52:03	28469/28469	---MC-	200	added ('OK')	application/json	date:Sat,%2002%20Aug%202025%2018:22:02%20GMT	https://www.kalamacademy.org/wp-json/wp/v2/posts/13719	D:/college-project/kalamClone/www.kalamacademy.org/wp-json/wp/v2/posts/13719.json	(from https://www.kalamacademy.org/web-development-courses-in-ranchi/)
23:52:03	897/897	---M--	200	added ('OK')	application/rss+xml	etag:%22892e2f99b122ebe9d7b36033871d6735%22	https://www.kalamacademy.org/web-development-courses-in-ranchi/feed/	D:/college-project/kalamClone/www.kalamacademy.org/web-development-courses-in-ranchi/feed/index.html	(from https://www.kalamacademy.org/web-development-courses-in-ranchi/)
23:52:04	2667/2667	---M--	200	added ('OK')	application/json	date:Sat,%2002%20Aug%202025%2018:22:03%20GMT	https://www.kalamacademy.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.kalamacademy.org%2Fweb-development-courses-in-ranchi%2F	D:/college-project/kalamClone/www.kalamacademy.org/wp-json/oembed/1.0/embed941e.json	(from https://www.kalamacademy.org/web-development-courses-in-ranchi/)
23:52:04	39972/39972	---M-Z	200	added ('OK')	text/html	etag:%229c24-6349d15d20943-gzip%22	https://www.kalamacademy.org/?p=13719	D:/college-project/kalamClone/www.kalamacademy.org/index2c9b.html	(from https://www.kalamacademy.org/web-development-courses-in-ranchi/)
23:52:04	753952/753952	---M--	200	added ('OK')	image/png	etag:%22b8120-62756affd212e%22	https://www.kalamacademy.org/wp-content/uploads/2024/11/Web-Development-Course-in-Ranchi-1024x576.png	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2024/11/Web-Development-Course-in-Ranchi-1024x576.png	(from https://www.kalamacademy.org/web-development-courses-in-ranchi/)
23:52:04	2839/2839	---M--	200	added ('OK')	text/xml	date:Sat,%2002%20Aug%202025%2018:22:03%20GMT	https://www.kalamacademy.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.kalamacademy.org%2Fweb-development-courses-in-ranchi%2F&format=xml	D:/college-project/kalamClone/www.kalamacademy.org/wp-json/oembed/1.0/embedf551	(from https://www.kalamacademy.org/web-development-courses-in-ranchi/)
23:52:05	154511/154511	---M--	200	added ('OK')	image/jpeg	etag:%2225b8f-6268af198b545%22	https://www.kalamacademy.org/wp-content/uploads/2024/11/Digital-Marketing-Course-in-Ranchi-with-placemen.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2024/11/Digital-Marketing-Course-in-Ranchi-with-placemen.jpg	(from https://www.kalamacademy.org/digital-marketing-courses-in-ranchi/)
23:52:05	80778/80778	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Aug%202025%2018:22:04%20GMT	https://www.kalamacademy.org/author/anand/	D:/college-project/kalamClone/www.kalamacademy.org/author/anand/index.html	(from https://www.kalamacademy.org/web-development-courses-in-ranchi/)
23:52:07	26347/26347	---MC-	200	added ('OK')	application/json	date:Sat,%2002%20Aug%202025%2018:22:04%20GMT	https://www.kalamacademy.org/wp-json/wp/v2/posts/13686	D:/college-project/kalamClone/www.kalamacademy.org/wp-json/wp/v2/posts/13686.json	(from https://www.kalamacademy.org/digital-marketing-courses-in-ranchi/)
23:52:07	61535/61535	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Aug%202025%2018:22:04%20GMT	https://www.kalamacademy.org/tag/top-website-development-course-in-ranchi/	D:/college-project/kalamClone/www.kalamacademy.org/tag/top-website-development-course-in-ranchi/index.html	(from https://www.kalamacademy.org/web-development-courses-in-ranchi/)
23:52:07	61339/61339	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Aug%202025%2018:22:04%20GMT	https://www.kalamacademy.org/tag/website-development-course/	D:/college-project/kalamClone/www.kalamacademy.org/tag/website-development-course/index.html	(from https://www.kalamacademy.org/web-development-courses-in-ranchi/)
23:52:07	61591/61591	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Aug%202025%2018:22:04%20GMT	https://www.kalamacademy.org/tag/offline-website-development-course-in-ranchi/	D:/college-project/kalamClone/www.kalamacademy.org/tag/offline-website-development-course-in-ranchi/index.html	(from https://www.kalamacademy.org/web-development-courses-in-ranchi/)
23:52:08	61479/61479	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Aug%202025%2018:22:07%20GMT	https://www.kalamacademy.org/tag/website-development-course-in-ranchi/	D:/college-project/kalamClone/www.kalamacademy.org/tag/website-development-course-in-ranchi/index.html	(from https://www.kalamacademy.org/web-development-courses-in-ranchi/)
23:52:08	2891/2891	---M--	200	added ('OK')	application/json	date:Sat,%2002%20Aug%202025%2018:22:07%20GMT	https://www.kalamacademy.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.kalamacademy.org%2Fdigital-marketing-courses-in-ranchi%2F	D:/college-project/kalamClone/www.kalamacademy.org/wp-json/oembed/1.0/embed2c30.json	(from https://www.kalamacademy.org/digital-marketing-courses-in-ranchi/)
23:52:08	895/895	---M--	200	added ('OK')	application/rss+xml	etag:%22892e2f99b122ebe9d7b36033871d6735%22	https://www.kalamacademy.org/digital-marketing-courses-in-ranchi/feed/	D:/college-project/kalamClone/www.kalamacademy.org/digital-marketing-courses-in-ranchi/feed/index.html	(from https://www.kalamacademy.org/digital-marketing-courses-in-ranchi/)
23:52:08	39972/39972	---M-Z	200	added ('OK')	text/html	etag:%229c24-6349d15d20943-gzip%22	https://www.kalamacademy.org/?p=13686	D:/college-project/kalamClone/www.kalamacademy.org/index6948.html	(from https://www.kalamacademy.org/digital-marketing-courses-in-ranchi/)
23:52:09	3096/3096	---M--	200	added ('OK')	text/xml	date:Sat,%2002%20Aug%202025%2018:22:08%20GMT	https://www.kalamacademy.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.kalamacademy.org%2Fdigital-marketing-courses-in-ranchi%2F&format=xml	D:/college-project/kalamClone/www.kalamacademy.org/wp-json/oembed/1.0/embed4dd6	(from https://www.kalamacademy.org/digital-marketing-courses-in-ranchi/)
23:52:09	108732/108732	---M--	200	added ('OK')	image/jpeg	etag:%221a8bc-6268af19b6bdc%22	https://www.kalamacademy.org/wp-content/uploads/2024/11/Digital-Marketing-Course-in-Ranchi-with-placemen-1024x576.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2024/11/Digital-Marketing-Course-in-Ranchi-with-placemen-1024x576.jpg	(from https://www.kalamacademy.org/digital-marketing-courses-in-ranchi/)
23:52:10	60362/60362	---M--	200	added ('OK')	image/webp	etag:%22ebca-5f714dcfa35c4%22	https://www.kalamacademy.org/wp-content/uploads/2023/03/DIGITAL-MARKETING-COURSE-WITH-PLACEMENT-360x240.webp	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2023/03/DIGITAL-MARKETING-COURSE-WITH-PLACEMENT-360x240.webp	(from https://www.kalamacademy.org/digital-marketing-courses-in-ranchi/)
23:52:10	61465/61465	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Aug%202025%2018:22:07%20GMT	https://www.kalamacademy.org/tag/website-development-courses-near-me/	D:/college-project/kalamClone/www.kalamacademy.org/tag/website-development-courses-near-me/index.html	(from https://www.kalamacademy.org/web-development-courses-in-ranchi/)
23:52:10	88323/88323	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Aug%202025%2018:22:09%20GMT	https://www.kalamacademy.org/digital-marketing-course-training-institute-in-ranchi/	D:/college-project/kalamClone/www.kalamacademy.org/digital-marketing-course-training-institute-in-ranchi/index.html	(from https://www.kalamacademy.org/digital-marketing-courses-in-ranchi/)
23:52:10	173099/173099	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Aug%202025%2018:22:08%20GMT	https://www.kalamacademy.org/digital-marketing-course-with-placement/	D:/college-project/kalamClone/www.kalamacademy.org/digital-marketing-course-with-placement/index.html	(from https://www.kalamacademy.org/digital-marketing-courses-in-ranchi/)
23:52:10	903/903	---M--	200	added ('OK')	application/rss+xml	etag:%22892e2f99b122ebe9d7b36033871d6735%22	https://www.kalamacademy.org/jobs-in-ranchi/feed/	D:/college-project/kalamClone/www.kalamacademy.org/jobs-in-ranchi/feed/index.html	(from https://www.kalamacademy.org/jobs-in-ranchi/)
23:52:10	58628/58628	---MC-	200	added ('OK')	application/json	date:Sat,%2002%20Aug%202025%2018:22:09%20GMT	https://www.kalamacademy.org/wp-json/wp/v2/posts/13331	D:/college-project/kalamClone/www.kalamacademy.org/wp-json/wp/v2/posts/13331.json	(from https://www.kalamacademy.org/jobs-in-ranchi/)
23:52:11	2812/2812	---M--	200	added ('OK')	application/json	date:Sat,%2002%20Aug%202025%2018:22:10%20GMT	https://www.kalamacademy.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.kalamacademy.org%2Fjobs-in-ranchi%2F	D:/college-project/kalamClone/www.kalamacademy.org/wp-json/oembed/1.0/embed9d73.json	(from https://www.kalamacademy.org/jobs-in-ranchi/)
23:52:11	39972/39972	---M-Z	200	added ('OK')	text/html	etag:%229c24-6349d15d20943-gzip%22	https://www.kalamacademy.org/?p=13331	D:/college-project/kalamClone/www.kalamacademy.org/index6674.html	(from https://www.kalamacademy.org/jobs-in-ranchi/)
23:52:11	3031/3031	---M--	200	added ('OK')	text/xml	date:Sat,%2002%20Aug%202025%2018:22:10%20GMT	https://www.kalamacademy.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.kalamacademy.org%2Fjobs-in-ranchi%2F&format=xml	D:/college-project/kalamClone/www.kalamacademy.org/wp-json/oembed/1.0/embed798c	(from https://www.kalamacademy.org/jobs-in-ranchi/)
23:52:11	15040/15040	---M--	200	added ('OK')	image/jpeg	etag:%223ac0-6246eda9b5a7b%22	https://www.kalamacademy.org/wp-content/uploads/2024/10/Job-in-Ranchi-Jharkhand.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2024/10/Job-in-Ranchi-Jharkhand.jpg	(from https://www.kalamacademy.org/jobs-in-ranchi/)
23:52:11	18029/18029	---M--	200	added ('OK')	image/jpeg	etag:%22466d-6246f40dd31da%22	https://www.kalamacademy.org/wp-content/uploads/2024/10/Business-Developer-Job-in-Ranchi.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2024/10/Business-Developer-Job-in-Ranchi.jpg	(from https://www.kalamacademy.org/jobs-in-ranchi/)
23:52:12	18089/18089	---M--	200	added ('OK')	image/jpeg	etag:%2246a9-6246f59093e6d%22	https://www.kalamacademy.org/wp-content/uploads/2024/10/Academic-Counselor-Job-in-Ranchi.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2024/10/Academic-Counselor-Job-in-Ranchi.jpg	(from https://www.kalamacademy.org/jobs-in-ranchi/)
23:52:12	10419/10419	---M--	200	added ('OK')	image/jpeg	etag:%2228b3-614de34f0620b%22	https://www.kalamacademy.org/wp-content/uploads/2024/03/WhatsApp-Image-2024-03-30-at-15.55.55_d2696da9-1024x325.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2024/03/WhatsApp-Image-2024-03-30-at-15.55.55_d2696da9-1024x325.jpg	(from https://www.kalamacademy.org/my-shop/)
23:52:12	778/778	---M--	200	added ('OK')	application/rss+xml	etag:%22892e2f99b122ebe9d7b36033871d6735%22	https://www.kalamacademy.org/my-shop/feed/	D:/college-project/kalamClone/www.kalamacademy.org/my-shop/feed/index.html	(from https://www.kalamacademy.org/my-shop/)
23:52:14	20227/20227	---MC-	200	added ('OK')	application/json	date:Sat,%2002%20Aug%202025%2018:22:11%20GMT	https://www.kalamacademy.org/wp-json/wp/v2/posts/12387	D:/college-project/kalamClone/www.kalamacademy.org/wp-json/wp/v2/posts/12387.json	(from https://www.kalamacademy.org/my-shop/)
23:52:14	2824/2824	---M--	200	added ('OK')	application/json	date:Sat,%2002%20Aug%202025%2018:22:13%20GMT	https://www.kalamacademy.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.kalamacademy.org%2Fmy-shop%2F	D:/college-project/kalamClone/www.kalamacademy.org/wp-json/oembed/1.0/embedcfee.json	(from https://www.kalamacademy.org/my-shop/)
23:52:14	39972/39972	---M-Z	200	added ('OK')	text/html	etag:%229c24-6349d15d20943-gzip%22	https://www.kalamacademy.org/?p=12387	D:/college-project/kalamClone/www.kalamacademy.org/index50fb.html	(from https://www.kalamacademy.org/my-shop/)
23:52:14	3060/3060	---M--	200	added ('OK')	text/xml	date:Sat,%2002%20Aug%202025%2018:22:13%20GMT	https://www.kalamacademy.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.kalamacademy.org%2Fmy-shop%2F&format=xml	D:/college-project/kalamClone/www.kalamacademy.org/wp-json/oembed/1.0/embed8ef9	(from https://www.kalamacademy.org/my-shop/)
23:52:15	9046/9046	---M--	200	added ('OK')	image/jpeg	etag:%222356-614de37779181%22	https://www.kalamacademy.org/wp-content/uploads/2024/03/WhatsApp-Image-2024-03-30-at-15.55.54_a49ac08d-1024x246.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2024/03/WhatsApp-Image-2024-03-30-at-15.55.54_a49ac08d-1024x246.jpg	(from https://www.kalamacademy.org/my-shop/)
23:52:15	12328/12328	---M--	200	added ('OK')	image/jpeg	etag:%223028-614de386ccecc%22	https://www.kalamacademy.org/wp-content/uploads/2024/03/WhatsApp-Image-2024-03-30-at-15.55.54_f9c3f15d-1024x251.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2024/03/WhatsApp-Image-2024-03-30-at-15.55.54_f9c3f15d-1024x251.jpg	(from https://www.kalamacademy.org/my-shop/)
23:52:15	9291/9291	---M--	200	added ('OK')	image/jpeg	etag:%22244b-614de37f3ddde%22	https://www.kalamacademy.org/wp-content/uploads/2024/03/WhatsApp-Image-2024-03-30-at-15.55.54_b5949911-1024x242.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2024/03/WhatsApp-Image-2024-03-30-at-15.55.54_b5949911-1024x242.jpg	(from https://www.kalamacademy.org/my-shop/)
23:52:15	18064/18064	---M--	200	added ('OK')	image/jpeg	etag:%224690-614de38de5d16%22	https://www.kalamacademy.org/wp-content/uploads/2024/03/WhatsApp-Image-2024-03-30-at-15.55.53_2e61013a-1024x420.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2024/03/WhatsApp-Image-2024-03-30-at-15.55.53_2e61013a-1024x420.jpg	(from https://www.kalamacademy.org/my-shop/)
23:52:16	6846/6846	---M--	200	added ('OK')	application/json	date:Sat,%2002%20Aug%202025%2018:22:15%20GMT	https://www.kalamacademy.org/wp-json/wp/v2/categories/93	D:/college-project/kalamClone/www.kalamacademy.org/wp-json/wp/v2/categories/93.json	(from https://www.kalamacademy.org/category/pos/category/add-library-category/)
23:52:16	6714/6714	---M--	200	added ('OK')	application/json	date:Sat,%2002%20Aug%202025%2018:22:15%20GMT	https://www.kalamacademy.org/wp-json/wp/v2/categories/89	D:/college-project/kalamClone/www.kalamacademy.org/wp-json/wp/v2/categories/89.json	(from https://www.kalamacademy.org/category/pos/product/add-new-product/)
23:52:16	29173/29173	---MC-	200	added ('OK')	application/rss+xml	etag:%22892e2f99b122ebe9d7b36033871d6735%22	https://www.kalamacademy.org/category/pos/product/add-new-product/feed/	D:/college-project/kalamClone/www.kalamacademy.org/category/pos/product/add-new-product/feed/index.html	(from https://www.kalamacademy.org/category/pos/product/add-new-product/)
23:52:17	93482/93482	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Aug%202025%2018:22:16%20GMT	https://www.kalamacademy.org/add-new-products/	D:/college-project/kalamClone/www.kalamacademy.org/add-new-products/index.html	(from https://www.kalamacademy.org/category/pos/product/add-new-product/)
23:52:17	8133/8133	---MC-	200	added ('OK')	application/rss+xml	etag:%22892e2f99b122ebe9d7b36033871d6735%22	https://www.kalamacademy.org/category/pos/category/add-library-category/feed/	D:/college-project/kalamClone/www.kalamacademy.org/category/pos/category/add-library-category/feed/index.html	(from https://www.kalamacademy.org/category/pos/category/add-library-category/)
23:52:18	5754/5754	---M--	200	added ('OK')	application/json	date:Sat,%2002%20Aug%202025%2018:22:16%20GMT	https://www.kalamacademy.org/wp-json/wp/v2/categories/96	D:/college-project/kalamClone/www.kalamacademy.org/wp-json/wp/v2/categories/96.json	(from https://www.kalamacademy.org/category/addons/)
23:52:25	70606/70606	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Aug%202025%2018:22:17%20GMT	https://www.kalamacademy.org/cancel-order/	D:/college-project/kalamClone/www.kalamacademy.org/cancel-order/index.html	(from https://www.kalamacademy.org/category/addons/)
23:52:25	72226/72226	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Aug%202025%2018:22:17%20GMT	https://www.kalamacademy.org/online-payment/	D:/college-project/kalamClone/www.kalamacademy.org/online-payment/index.html	(from https://www.kalamacademy.org/category/addons/)
23:52:25	76308/76308	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Aug%202025%2018:22:17%20GMT	https://www.kalamacademy.org/extra-pages/	D:/college-project/kalamClone/www.kalamacademy.org/extra-pages/index.html	(from https://www.kalamacademy.org/category/addons/)
23:52:25	69259/69259	---MC-	200	added ('OK')	application/rss+xml	etag:%22892e2f99b122ebe9d7b36033871d6735%22	https://www.kalamacademy.org/category/addons/feed/	D:/college-project/kalamClone/www.kalamacademy.org/category/addons/feed/index.html	(from https://www.kalamacademy.org/category/addons/)
23:52:26	6357/6357	---M--	200	added ('OK')	application/json	date:Sat,%2002%20Aug%202025%2018:22:25%20GMT	https://www.kalamacademy.org/wp-json/wp/v2/categories/100	D:/college-project/kalamClone/www.kalamacademy.org/wp-json/wp/v2/categories/100.json	(from https://www.kalamacademy.org/category/addons/delivery-slot/)
23:52:28	15525/15525	---MC-	200	added ('OK')	application/rss+xml	etag:%22892e2f99b122ebe9d7b36033871d6735%22	https://www.kalamacademy.org/category/addons/delivery-slot/feed/	D:/college-project/kalamClone/www.kalamacademy.org/category/addons/delivery-slot/feed/index.html	(from https://www.kalamacademy.org/category/addons/delivery-slot/)
23:52:28	83239/83239	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Aug%202025%2018:22:24%20GMT	https://www.kalamacademy.org/delivery-slot/	D:/college-project/kalamClone/www.kalamacademy.org/delivery-slot/index.html	(from https://www.kalamacademy.org/category/addons/)
23:52:28	80831/80831	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Aug%202025%2018:22:25%20GMT	https://www.kalamacademy.org/banner/	D:/college-project/kalamClone/www.kalamacademy.org/banner/index.html	(from https://www.kalamacademy.org/category/addons/)
23:52:28	86476/86476	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Aug%202025%2018:22:25%20GMT	https://www.kalamacademy.org/coupons/	D:/college-project/kalamClone/www.kalamacademy.org/coupons/index.html	(from https://www.kalamacademy.org/category/addons/)
23:52:28	6168/6168	---M--	200	added ('OK')	application/json	date:Sat,%2002%20Aug%202025%2018:22:27%20GMT	https://www.kalamacademy.org/wp-json/wp/v2/categories/69	D:/college-project/kalamClone/www.kalamacademy.org/wp-json/wp/v2/categories/69.json	(from https://www.kalamacademy.org/category/digital-marketing-course/)
23:52:29	28104/28104	---M--	200	added ('OK')	image/jpeg	etag:%226dc8-6268af19ca840%22	https://www.kalamacademy.org/wp-content/uploads/2024/11/Digital-Marketing-Course-in-Ranchi-with-placemen-360x240.jpg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2024/11/Digital-Marketing-Course-in-Ranchi-with-placemen-360x240.jpg	(from https://www.kalamacademy.org/category/digital-marketing-course/)
23:52:29	105129/105129	---MC-	200	added ('OK')	application/rss+xml	etag:%22892e2f99b122ebe9d7b36033871d6735%22	https://www.kalamacademy.org/category/digital-marketing-course/feed/	D:/college-project/kalamClone/www.kalamacademy.org/category/digital-marketing-course/feed/index.html	(from https://www.kalamacademy.org/category/digital-marketing-course/)
23:52:29	458/458	---M--	200	added ('OK')	text/css	etag:%221ca-6392c994c6ef8%22	https://www.kalamacademy.org/wp-content/uploads/elementor/css/post-8029.css?ver=1751713573	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/elementor/css/post-80295a93.css	(from https://www.kalamacademy.org/category/digital-marketing-course/)
23:52:29	4197/4197	---M--	200	added ('OK')	text/css	etag:%221065-63072cb9fa353%22	https://www.kalamacademy.org/wp-content/plugins/elementor/assets/css/widget-tabs.min.css?ver=3.27.7	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/plugins/elementor/assets/css/widget-tabs.min7871.css	(from https://www.kalamacademy.org/category/digital-marketing-course/)
23:52:30	5918/5918	---MC-	200	added ('OK')	application/json	date:Sat,%2002%20Aug%202025%2018:22:28%20GMT	https://www.kalamacademy.org/wp-json/wp/v2/categories/111	D:/college-project/kalamClone/www.kalamacademy.org/wp-json/wp/v2/categories/111.json	(from https://www.kalamacademy.org/category/job-in-ranchi/)
23:52:30	5686/5686	---M--	200	added ('OK')	application/json	date:Sat,%2002%20Aug%202025%2018:22:29%20GMT	https://www.kalamacademy.org/wp-json/wp/v2/categories/87	D:/college-project/kalamClone/www.kalamacademy.org/wp-json/wp/v2/categories/87.json	(from https://www.kalamacademy.org/category/pos/)
23:52:33	61296/61296	---MC-	200	added ('OK')	application/rss+xml	etag:%22892e2f99b122ebe9d7b36033871d6735%22	https://www.kalamacademy.org/category/job-in-ranchi/feed/	D:/college-project/kalamClone/www.kalamacademy.org/category/job-in-ranchi/feed/index.html	(from https://www.kalamacademy.org/category/job-in-ranchi/)
23:52:33	70501/70501	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Aug%202025%2018:22:29%20GMT	https://www.kalamacademy.org/pos/	D:/college-project/kalamClone/www.kalamacademy.org/pos/index.html	(from https://www.kalamacademy.org/category/pos/)
23:52:33	74211/74211	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Aug%202025%2018:22:29%20GMT	https://www.kalamacademy.org/category/pos/page/2/	D:/college-project/kalamClone/www.kalamacademy.org/category/pos/page/2/index.html	(from https://www.kalamacademy.org/category/pos/)
23:52:33	48378/48378	---MC-	200	added ('OK')	application/rss+xml	etag:%22892e2f99b122ebe9d7b36033871d6735%22	https://www.kalamacademy.org/category/pos/feed/	D:/college-project/kalamClone/www.kalamacademy.org/category/pos/feed/index.html	(from https://www.kalamacademy.org/category/pos/)
23:52:34	6165/6165	---M--	200	added ('OK')	application/json	date:Sat,%2002%20Aug%202025%2018:22:33%20GMT	https://www.kalamacademy.org/wp-json/wp/v2/categories/88	D:/college-project/kalamClone/www.kalamacademy.org/wp-json/wp/v2/categories/88.json	(from https://www.kalamacademy.org/category/pos/product/)
23:52:34	64229/64229	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Aug%202025%2018:22:32%20GMT	https://www.kalamacademy.org/category/pos/page/3/	D:/college-project/kalamClone/www.kalamacademy.org/category/pos/page/3/index.html	(from https://www.kalamacademy.org/category/pos/)
23:52:34	60391/60391	---MC-	200	added ('OK')	application/rss+xml	etag:%22892e2f99b122ebe9d7b36033871d6735%22	https://www.kalamacademy.org/category/pos/product/feed/	D:/college-project/kalamClone/www.kalamacademy.org/category/pos/product/feed/index.html	(from https://www.kalamacademy.org/category/pos/product/)
23:52:34	5800/5800	---M--	200	added ('OK')	application/json	date:Sat,%2002%20Aug%202025%2018:22:33%20GMT	https://www.kalamacademy.org/wp-json/wp/v2/categories/66	D:/college-project/kalamClone/www.kalamacademy.org/wp-json/wp/v2/categories/66.json	(from https://www.kalamacademy.org/category/products/)
23:52:34	73377/73377	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Aug%202025%2018:22:33%20GMT	https://www.kalamacademy.org/add-new-products-with-scanner/	D:/college-project/kalamClone/www.kalamacademy.org/add-new-products-with-scanner/index.html	(from https://www.kalamacademy.org/category/pos/product/)
23:52:35	17782/17782	---M--	200	added ('OK')	image/webp	etag:%224576-5f9cfc8546a36%22	https://www.kalamacademy.org/wp-content/uploads/2023/04/google-ads-ka-kitna-paisaa-lagta-hai-360x240.webp	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2023/04/google-ads-ka-kitna-paisaa-lagta-hai-360x240.webp	(from https://www.kalamacademy.org/category/products/)
23:52:35	27299/27299	---MC-	200	added ('OK')	application/rss+xml	etag:%22892e2f99b122ebe9d7b36033871d6735%22	https://www.kalamacademy.org/category/products/feed/	D:/college-project/kalamClone/www.kalamacademy.org/category/products/feed/index.html	(from https://www.kalamacademy.org/category/products/)
23:52:35	95418/95418	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Aug%202025%2018:22:33%20GMT	https://www.kalamacademy.org/how-to-manage-products-listing/	D:/college-project/kalamClone/www.kalamacademy.org/how-to-manage-products-listing/index.html	(from https://www.kalamacademy.org/category/pos/product/)
23:52:35	17984/17984	---M--	200	added ('OK')	image/jpeg	etag:%224640-5f94304fcb73f%22	https://www.kalamacademy.org/wp-content/uploads/2023/04/website-development-cost-in-India-360x240.jpeg	D:/college-project/kalamClone/www.kalamacademy.org/wp-content/uploads/2023/04/website-development-cost-in-India-360x240.jpg	(from https://www.kalamacademy.org/category/products/)
23:52:35	81554/81554	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Aug%202025%2018:22:34%20GMT	https://www.kalamacademy.org/google-ads-ka-kitna-paisaa-lagta-hai/	D:/college-project/kalamClone/www.kalamacademy.org/google-ads-ka-kitna-paisaa-lagta-hai/index.html	(from https://www.kalamacademy.org/category/products/)
23:52:35	87414/87414	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Aug%202025%2018:22:34%20GMT	https://www.kalamacademy.org/website-banwane-ka-kitna-paisa-lagta-hai/	D:/college-project/kalamClone/www.kalamacademy.org/website-banwane-ka-kitna-paisa-lagta-hai/index.html	(from https://www.kalamacademy.org/category/products/)
